Date,Actual Price,Predicted Price
2019-06-17,22.690000534057614,21.523409
2019-06-18,23.82999992370605,22.005114
2019-06-19,23.684999465942383,22.469004
2019-06-20,24.08250236511231,22.901798
2019-06-21,23.912500381469734,23.299036
2019-06-24,23.862501144409176,23.652521
2019-06-25,23.1100025177002,23.952583
2019-06-26,24.167501449584964,24.178995
2019-06-27,24.152502059936523,24.337158
2019-06-28,23.697500228881832,24.441168
2019-07-01,24.605001449584964,24.498938
2019-07-02,24.89999961853027,24.531685
2019-07-03,25.320001602172848,24.565012
2019-07-05,25.274999618530277,24.62621
2019-07-08,24.22250175476074,24.730219
2019-07-09,24.527502059936527,24.855276
2019-07-10,25.02499961853027,24.97908
2019-07-11,24.655000686645508,25.093792
2019-07-12,25.042501449584964,25.190207
2019-07-15,25.520002365112305,25.269388
2019-07-16,25.34250068664551,25.344524
2019-07-17,25.05500221252441,25.423822
2019-07-18,25.63250160217285,25.503962
2019-07-19,24.864999771118168,25.589453
2019-07-22,26.02250099182129,25.66813
2019-07-23,26.427499771118168,25.749104
2019-07-24,26.385000228881832,25.850512
2019-07-25,25.972501754760746,25.982893
2019-07-26,26.152502059936523,26.137316
2019-07-29,26.637498855590824,26.300962
2019-07-30,26.412500381469727,26.46983
2019-07-31,27.47749900817871,26.635466
2019-08-01,26.324998855590817,26.81029
2019-08-02,25.22250175476074,26.979624
2019-08-05,22.55249977111816,27.102636
2019-08-06,23.46750068664551,27.101604
2019-08-07,23.977499008178707,26.953266
2019-08-08,25.074998855590827,26.679173
2019-08-09,24.46500205993652,26.330921
2019-08-12,24.33749961853027,25.959034
2019-08-13,26.46000099182129,25.603033
2019-08-14,24.90500068664551,25.325127
2019-08-15,24.652502059936527,25.148806
2019-08-16,25.842500686645504,25.067114
2019-08-19,26.80500221252441,25.0829
2019-08-20,26.8075008392334,25.208845
2019-08-21,27.37750053405762,25.44208
2019-08-22,27.33250236511231,25.77196
2019-08-23,24.877500534057617,26.173262
2019-08-26,25.840002059936523,26.559591
2019-08-27,25.25750160217285,26.874292
2019-08-28,25.600000381469723,27.077541
2019-08-29,26.46999931335449,27.162004
2019-08-30,26.402502059936523,27.157896
2019-09-03,25.64249992370605,27.102638
2019-09-04,26.515001296997077,27.014359
2019-09-05,27.537500381469727,26.921478
2019-09-06,27.532499313354496,26.867016
2019-09-09,27.76000022888184,26.881872
2019-09-10,28.39249992370605,26.980747
2019-09-11,30.114999771118164,27.170246
2019-09-12,29.989999771118164,27.4705
2019-09-13,28.905000686645508,27.880789
2019-09-16,29.1924991607666,28.356117
2019-09-17,29.39249992370605,28.845842
2019-09-18,29.910001754760746,29.308006
2019-09-19,29.45750236511231,29.722456
2019-09-20,28.649999618530277,30.067417
2019-09-23,28.89750099182129,30.310417
